0.0	9099.418066063323	22.25731802665025	1120.6933888360566	220.22955860160326	475.83155697097334	7532.238992647228	23.328030473719508	1920.2574150551195	376.3915273644486	477.03904651828964	6142.372839484403	24.829793275532577	2633.2967253844545	509.80603074750763	472.759987078265	1711.7896954696919	13.58832167829073	5446.177791241422	743.0687074360393	467.8036244905155	5755.297940884698	4.186472360382533	3807.2857401239567	166.3907589063491	475.82727561466896
0.25	9099.448757048749	22.257547681974597	1120.66980458523	220.23498453564903	475.8212094158132	7532.270981610529	23.125356436977928	1920.1891300218333	376.37543549684	477.0727957067692	6142.462893998708	24.74703437979537	2633.238330312119	509.7902441972746	472.8139547847142	1711.7754768759019	13.587524258322343	5446.212380546958	743.0550621539555	467.8084804116715	5755.223448206471	4.18636378015699	3807.3305761076326	166.34643142918273	475.87246609105165
2.75	9099.575510511519	22.24872698662173	1120.7091075525263	220.26380160514893	475.97709726783467	7534.184729205965	22.71201025500326	1918.7076654806688	375.83244845781877	476.9351927634004	6143.463869032817	24.501097270744285	2632.422421002176	509.5172539856348	472.84364941160754	1711.9220227381495	13.587195445487922	5446.467739489146	742.8203243122878	467.80719581166545	5755.170641627755	4.1767717488742075	3807.7824750007244	166.15093855841977	475.81602063384224
5.25	9099.593064806837	22.250693189257877	1120.6812076037927	220.26502048890964	475.9139668169656	7536.278885967449	22.863492484846276	1917.0979113556057	375.2276481191442	476.6642088185054	6144.667046497041	24.39969520147551	2631.3543778039707	509.1717558297633	472.70109597902854	1712.1242561940016	13.584715293665003	5446.7490603489405	742.5766673912935	467.82902962115793	5754.796246909566	4.155919787790512	3808.3176161312126	165.9180443376074	475.91937078412985
7.75	9099.707433866926	22.25828966823653	1120.7358324520335	220.2971081909681	475.80332252930884	7537.910047029802	23.038531924162516	1915.7821340115747	374.8182676608191	476.40971041419743	6145.958569794158	24.3277362071918	2630.15267738521	508.79471919545944	472.65570794614547	1712.0942911197317	13.58759830712869	5447.077806698713	742.3520226596313	468.0509527486167	5754.7161017635335	4.145500765971398	3808.8195748878456	165.68042654883877	475.74788886574544
10.25	9099.758928198826	22.249689738733853	1120.7425915328492	220.34703210001067	475.8956331914771	7539.302579233918	23.21317927730959	1914.8049669119173	374.49800463726154	476.10955791738036	6147.772659122656	24.229185570358492	2628.76560793061	508.3239936747325	472.58609733885555	1712.033632826775	13.589363862525664	5447.338267424022	742.1011180654469	468.31086435973765	5754.575258913279	4.1386113215427285	3808.947443325454	165.68000725033082	475.77010388795634
12.75	9099.785823658945	22.26013834706858	1120.6526737644529	220.28595044106936	475.78750431227144	7539.923125694935	23.219591776445736	1914.30528786709	374.3254955794228	476.0922476960849	6149.974532868283	24.22738598220669	2627.2114467393158	507.8100982298073	472.3401603628573	1712.1909189771627	13.58626194746453	5447.631339544007	741.8371515430406	468.37031445452	5754.719336508795	4.123741098915472	3809.1743612477244	165.5222354805905	475.773164726617
15.25	9100.012137588154	22.255554698465932	1120.6706811364759	220.31480770527196	475.9286662698483	7541.5153667674285	22.928984286759217	1913.0649143649805	373.9163039888133	475.905052542222	6151.374755771528	24.454440567876404	2626.1425085657697	507.50085881376015	472.24321582677555	1712.1645517509482	13.581835483481347	5447.899346473466	741.511487766746	468.411236536126	5754.670056285527	4.125505398281428	3809.1993899720455	165.49877773229366	475.7584276173626
17.75	9100.042035158587	22.25352795181262	1120.664727008522	220.28662845776861	475.8272427293716	7542.64491406916	23.042792034491313	1912.0600134039528	373.5930367124193	475.91400875532815	6152.8813211429615	24.42043627651553	2624.912555962804	507.103422310237	471.96564726951084	1712.233114708677	13.577330920187407	5448.118471874145	741.1878183339571	468.64882658820846	5754.561613569841	4.1255061403608115	3809.25843005849	165.4455359036595	475.83526550899023
20.25	9100.124407221767	22.25506831553141	1120.5671320470117	220.2774979800594	475.8471551928795	7544.437187535776	22.970002950084037	1910.7461170541592	373.1646748713024	475.8561684343059	6154.449800730834	24.489116623185442	2623.83893920704	506.81872167001217	472.0144818620505	1712.2103928895324	13.575845414315355	5448.392245563422	740.8962740015195	468.58378341429756	5754.548969327671	4.126849732227996	3809.6106604061265	165.27769951747524	475.99521719416384
